mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.008800649642944336,0.0010000228881835937,0.5007304264441842,0.5007755474452555,1,{'MLP__max_iter': 1},20,0.5009124087591241,0.500684306569343,0.5,0.5009124087591241,0.5027372262773724,0.5002281021897811,0.5,0.5009124087591241,0.5,0.5011405109489052,0.0018331159386642218,1.1680077279964343e-07,0.0010642349005554768,0.0003094128641936814
0.014800834655761718,0.0012000560760498046,0.4983207128407166,0.4983598238815574,2,{'MLP__max_iter': 2},22,0.5018248175182481,0.49748775122487754,0.5009124087591241,0.4977158534146585,0.5027372262773724,0.4972596490350965,0.48611111111111116,0.5013686131386861,0.5,0.49796725259446845,0.0016000926571754421,0.00040001873464717136,0.006168728490633648,0.0015226633497140152
0.02280125617980957,0.0014000415802001953,0.5323758920150863,0.5330812964621906,4,{'MLP__max_iter': 4},19,0.5456204379562044,0.5310125237476253,0.541970802919708,0.5303282171782823,0.5556569343065694,0.528731501849815,0.5068937550689375,0.5390256467550524,0.5116585563665855,0.5363085927801778,0.0019391576444150046,0.0004899403160383116,0.019429263791306293,0.003912306766760676
0.043202447891235354,0.001400136947631836,0.6405250789944548,0.6404168214130967,8,{'MLP__max_iter': 8},3,0.6543696981653185,0.6368363163683631,0.6244328269875714,0.64254199580042,0.6536299072795424,0.6402609739026098,0.6410178426601785,0.6404240528328119,0.6291565287915653,0.6420207681612792,0.0035442176996143887,0.0004898624411217045,0.012264993067112154,0.0019966656436598926
0.08360466957092286,0.0018001079559326171,0.673974285997043,0.6768467073360691,16,{'MLP__max_iter': 16},2,0.7027273623988952,0.6710360213978602,0.6331623594397318,0.6863313668633136,0.6912112842769778,0.6735482701729828,0.6921127331711274,0.6733716296737673,0.6506488240064884,0.6799462485724217,0.004271102333230133,0.0004000902282460696,0.027068652931182234,0.005590811135675341
0.23101325035095216,0.001200103759765625,0.6881365350282272,0.6835782110564453,32,{'MLP__max_iter': 32},1,0.7304448609193135,0.670539196080392,0.6707437364371671,0.688346790320968,0.6601400670743736,0.6887998700129987,0.7081305758313058,0.6813691717562936,0.6712287104622872,0.6888360271115744,0.05320457960225086,0.00039999486081696955,0.026695342861782753,0.007106974972595864
0.3706210136413574,0.0012001514434814454,0.617419586705779,0.6138042615806446,64,{'MLP__max_iter': 64},4,0.6591290195304793,0.6000962403759625,0.6039899388439535,0.6311462603739626,0.6050749654764254,0.616075892410759,0.5811030008110301,0.6157253959978152,0.6377737226277372,0.605977518744724,0.04853571128598872,0.00039997100830078123,0.02758712137832826,0.010571317183702822
0.7060403823852539,0.0009999752044677734,0.5,0.5,128,{'MLP__max_iter': 128},21,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.055023119515311206,9.536743164062499e-08,0.0,0.0
1.4662837982177734,0.0014000892639160155,0.5343741776117398,0.5389438734697959,256,{'MLP__max_iter': 256},18,0.55314164529493,0.5136986301369864,0.49908759124087587,0.5611876312368764,0.5242898007496547,0.5502293520647936,0.5555555555555555,0.5362744550374894,0.5398418491484185,0.5333292988728338,0.09855998185302814,0.0004899013824479931,0.020872341848480594,0.016112841712888896
1.5206870079040526,0.001399993896484375,0.5506300073843918,0.5508704019053876,512,{'MLP__max_iter': 512},5,0.580168672321957,0.5205479452054795,0.4981751824817518,0.5609595290470953,0.5378033142631683,0.5767142035796421,0.5972222222222222,0.5460223322905804,0.5398418491484185,0.5501079994041412,0.06399305348828672,0.0004899792418945042,0.03485980221942789,0.01851069414334031
1.4860848903656005,0.0010001182556152344,0.5506300073843918,0.5508704019053876,1024,{'MLP__max_iter': 1024},5,0.580168672321957,0.5205479452054795,0.4981751824817518,0.5609595290470953,0.5378033142631683,0.5767142035796421,0.5972222222222222,0.5460223322905804,0.5398418491484185,0.5501079994041412,0.11409242737435056,9.536743164062499e-08,0.03485980221942789,0.01851069414334031
1.4864850521087647,0.0010000705718994141,0.5506300073843918,0.5508704019053876,2048,{'MLP__max_iter': 2048},5,0.580168672321957,0.5205479452054795,0.4981751824817518,0.5609595290470953,0.5378033142631683,0.5767142035796421,0.5972222222222222,0.5460223322905804,0.5398418491484185,0.5501079994041412,0.10449052441592738,1.9073486328124998e-07,0.03485980221942789,0.01851069414334031
1.4722841262817383,0.0008000373840332031,0.5506300073843918,0.5508704019053876,2100,{'MLP__max_iter': 2100},5,0.580168672321957,0.5205479452054795,0.4981751824817518,0.5609595290470953,0.5378033142631683,0.5767142035796421,0.5972222222222222,0.5460223322905804,0.5398418491484185,0.5501079994041412,0.21047944046761932,0.000400018706226792,0.03485980221942789,0.01851069414334031
1.5390880107879639,0.001200103759765625,0.5506300073843918,0.5508704019053876,2200,{'MLP__max_iter': 2200},5,0.580168672321957,0.5205479452054795,0.4981751824817518,0.5609595290470953,0.5378033142631683,0.5767142035796421,0.5972222222222222,0.5460223322905804,0.5398418491484185,0.5501079994041412,0.12667845206990686,0.00039999486081696955,0.03485980221942789,0.01851069414334031
1.4022802829742431,0.001200103759765625,0.5506300073843918,0.5508704019053876,2300,{'MLP__max_iter': 2300},5,0.580168672321957,0.5205479452054795,0.4981751824817518,0.5609595290470953,0.5378033142631683,0.5767142035796421,0.5972222222222222,0.5460223322905804,0.5398418491484185,0.5501079994041412,0.12602849860367923,0.0003999948892390431,0.03485980221942789,0.01851069414334031
