,0,1,2,3,4
50,1.0,0.8120567375886525,0.8120567375886525,0.8120567375886525,0.8120567375886525
100,1.0,0.9,0.9,0.9,0.9
292,0.9444852941176469,0.8810311552247038,0.8810311552247038,0.8810311552247038,0.8810311552247038
584,0.9213235294117647,0.9546836982968369,0.926529978254116,0.926529978254116,0.926529978254116
876,0.9024741023835865,0.9118978175600924,0.9186106291369449,0.9186106291369449,0.9186106291369449
1169,0.9369796869796869,0.9304861804861805,0.9129828458595582,0.9026806526806527,0.9026806526806527
1461,0.9395804925002006,0.9289564450148393,0.9278615545038901,0.9030275352987858,0.9030275352987858
1753,0.9170409771473601,0.9306259146684679,0.9164330744117979,0.9320648297505788,0.9274991169198165
2046,0.9191625180664847,0.9230086719126386,0.930440019270917,0.9230422737328843,0.9236916710114703
