,0,1,2,3,4
292,0.8147058823529412,0.7679900744416874,0.7679900744416874,0.7679900744416874,0.7679900744416874
584,0.8104779411764705,0.8097120843471209,0.8211245728487108,0.8211245728487108,0.8211245728487108
876,0.7774917027054209,0.7967313688021724,0.8280316175053017,0.8280316175053017,0.8280316175053017
1169,0.7966616716616717,0.7999916749916749,0.8015673207454029,0.7997419247419246,0.7997419247419246
1461,0.7928250581535253,0.7951792732814632,0.795179273281463,0.7968130025304326,0.7968130025304326
1753,0.8026849037487336,0.8127856579984241,0.808530338849488,0.8012010183142948,0.8031828350620298
2046,0.8064517424120765,0.8052593544242814,0.8139392966115305,0.8020688418073466,0.8027608511470281
