,test,train
0.1,0.0002775599714368582,2.016323829535395
0.2,0.0004899692721664906,1.7945132369641215
0.3,0.0005078187678009272,1.9425736415432766
0.4,0.0006898838328197598,1.7324518052628264
0.5,0.0009937719441950321,1.5021153909619898
0.6,0.0007260291604325175,1.3182091400958598
0.7,0.000771991559304297,1.0717715689679608
0.8,0.0007947497069835663,0.7066757639404386
0.9,0.0010906055103987455,0.7403109475271776
