-1.0,146
-0.1,146
-0.0316227766016838,146
-0.01,145
-0.0031622776601683794,144
-0.001,141
-0.00031622776601683794,141
0.0,77
0.00031622776601683794,77
0.001,77
0.0031622776601683794,56
0.01,18
0.0316227766016838,6
0.1,4
