,test,train
0.1,0.006269642850384116,0.007188446703366935
0.2,0.013113593799062073,0.004736815579235554
0.3,0.015290788724087179,0.004744401550851762
0.4,0.025930885807611048,0.0037756190868094563
0.5,0.02076121943537146,0.003220499027520418
0.6,0.029010819969698787,0.002444045036099851
0.7,0.023837583721615374,0.0021776410285383463
0.8,0.024940237635746598,0.002682336140424013
0.9,0.02288129588123411,0.0014060958055779338
