mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.40542330741882326,0.04820265769958496,0.7121981461772724,0.6937112963873681,1,{'SVM__n_iter': 1},23,0.7771010061156046,0.6996425357464254,0.7190027618859736,0.7103352164783522,0.6607565594791873,0.644604289571043,0.716139497161395,0.6973564973434629,0.6879562043795622,0.716617942797557,0.03587745665626035,0.005381708184695444,0.03876140426399423,0.025538341284258026
0.4198239803314209,0.04020223617553711,0.7125288122026799,0.7227158151531785,4,{'SVM__n_iter': 4},22,0.742774709015585,0.767213903609639,0.6802623791674886,0.7068605639436057,0.7354754389425922,0.7478252174782523,0.7366180048661801,0.6988321788569443,0.6674776966747771,0.6928472118774518,0.007985393686341064,0.0033108302006539785,0.031910489842096774,0.029409224732024522
0.4596261978149414,0.0438025951385498,0.6988292359523796,0.7224102462202758,7,{'SVM__n_iter': 7},24,0.7405553363582561,0.7571399110088992,0.6611017952258827,0.6945461703829617,0.5948905109489051,0.5859945255474452,0.7777777777777779,0.7813182754853766,0.719991889699919,0.7930523486766969,0.013291336213546999,0.004354651861043912,0.0642668131060624,0.07622633106302171
0.5094292640686036,0.04880270957946777,0.6652992819664897,0.6959458475921115,10,{'SVM__n_iter': 10},25,0.7087936476622607,0.7530434456554346,0.543105148944565,0.6244375562443756,0.6411767607023081,0.6461385111488852,0.7410786699107867,0.6818952033368091,0.6925182481751826,0.7742145215750533,0.0394261031945927,0.008280551501926962,0.06912843791781863,0.05861356179363154
0.5660323143005371,0.04980278015136719,0.7427576505463064,0.7632951713332068,13,{'SVM__n_iter': 13},20,0.7935243637798383,0.8023666383361665,0.656342473860722,0.7121256624337567,0.7429966462813178,0.7768473152684733,0.7858880778588809,0.7547591116738666,0.7350973236009732,0.7703771289537712,0.035829458632137594,0.0037097287203099985,0.04892589695604022,0.029838154159611593
0.579433012008667,0.04700284004211426,0.7672996313023432,0.7785678107359332,16,{'SVM__n_iter': 16},14,0.8021305977510357,0.8049007599240076,0.7804054054054055,0.8140310968903111,0.6826543696981653,0.6712922457754225,0.8311030008110301,0.8006867893142658,0.7402676399026764,0.8019281617756592,0.03682932401798403,0.00260782110776047,0.051676490372726314,0.05384063693801128
0.6282358646392823,0.04780287742614746,0.7548377727010693,0.7567135760913704,19,{'SVM__n_iter': 19},17,0.7711086999408167,0.7914646035396461,0.7590747681988558,0.7773253924607539,0.7777914776089959,0.7441099640035997,0.7802108678021087,0.7419186652763294,0.6859286293592863,0.7287492551765231,0.025310735563850384,0.004833475817430692,0.03520469111424988,0.023631439019528952
0.6576375961303711,0.04740262031555176,0.7154403052075302,0.737340075516258,22,{'SVM__n_iter': 22},21,0.6423357664233575,0.6361770072992702,0.6333842967054646,0.6578373412658735,0.7875320576050504,0.8039977252274774,0.7906528791565288,0.8014254059287949,0.7234387672343878,0.7872628978598738,0.015015499604348618,0.003878393967115758,0.06782556712665601,0.07429281412656552
0.6944396495819092,0.04480271339416504,0.7719599023722375,0.7765217100738906,25,{'SVM__n_iter': 25},13,0.8165565200236733,0.7975952404759525,0.7661027816137306,0.7502624737526248,0.7561156046557507,0.7697324017598242,0.7973438767234389,0.790073054769353,0.7236415247364154,0.7749453796116987,0.04706272484237415,0.00574132007940374,0.0324089996766065,0.016527913624819295
0.7302418231964112,0.04740276336669922,0.7643214745344595,0.7756887704086735,28,{'SVM__n_iter': 28},16,0.7495068060761491,0.7790627187281273,0.7898747287433419,0.7811156384361564,0.7862250937068456,0.7968890610938907,0.7565896188158963,0.7699938552063161,0.7393552311435524,0.7513825785788768,0.01584260244571511,0.004223955600338314,0.020176871755882474,0.014923201864323112
