,0,1,2,3,4
50,1.0,0.801418439716312,0.801418439716312,0.801418439716312,0.801418439716312
100,1.0,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994
292,0.5,0.8352633030052384,0.8352633030052384,0.8352633030052384,0.8352633030052384
584,0.7808823529411764,0.5,0.7872631251941596,0.7872631251941596,0.7872631251941596
876,0.4999999999999999,0.4999999999999999,0.7182057708373498,0.7182057708373498,0.7182057708373498
1169,0.5,0.5,0.7668702949524867,0.5,0.5
1461,0.5000000000000001,0.5000000000000001,0.5,0.7600992708161768,0.7600992708161768
1753,0.8112659011595182,0.7662304401666105,0.7855679387594281,0.5,0.5000000000000001
2046,0.4999999999999999,0.49999999999999994,0.4999999999999999,0.5,0.5
