,test,train
0.1,0.05291355436202139,14.146122839534655
0.2,0.08782944071572274,11.162152152042836
0.3,0.10359770397190005,8.6846597235417
0.4,0.13260004541371018,6.432172951172106
0.5,0.14032085402868688,4.667675461852923
0.6,0.12391937908250839,2.8498922558501363
0.7,0.10552455938886851,1.7018135555554181
0.8,0.08590927894692868,0.7536391818430275
0.9,0.05193450825754553,0.20724360179156065
